"gvkey","tic","aco","acominc","ao","aoloch","aqc","bkvlps","caps","ch","chech","csho","cstk","dlc","dltt","dvt","ebit","epspi","nopi","re","rect","revt","siv","sstk","teq","tstk","wcap","restmt_at_mag","restmt_capx_mag","restmt_cogs_mag","restmt_epspi_mag","restmt_ni_mag","restmt_nopi_mag","restmt_reuna_mag","restmt_teq_mag","restmt_txt_mag","restmt_wcap_mag","restmt_xint_mag","cshtrd_m","prccd_m","prcod_m","trfd_m","trfm_m","pe_ratio","wc_ratio","de_ratio","roe_ratio","sp_rating_target","restmt_at_target","restmt_capx_target","restmt_cogs_target","restmt_dltt_target","restmt_epspi_target","restmt_ib_target","restmt_ni_target","restmt_nopi_target","restmt_reuna_target","restmt_teq_target","restmt_txt_target","restmt_wcap_target","restmt_xint_target","litigated","litigation_settlement","class_probabilities_litigated"
109084,"OME",-0.321132586747823,0.134978887793437,-0.368469193576792,-0.0800587348272767,-0.209133324953171,-0.0888571812508884,-0.25157698484707,-0.332664168842809,-0.20587311301205,-0.356633961127209,-0.23950638244488,-0.24134644437676,-0.341834142306479,-0.28851606280023,-0.299572483951099,-0.0415180018180129,-0.224893867906809,-0.263163546552718,-0.34232454489728,-0.243118250795827,-0.210969419740217,-0.311288574290629,-0.286761641434108,-0.235021322039958,-0.124546190348759,-0.0151698040360147,-0.387176188633381,0.286692772973251,-0.0835218515831677,-0.0633588403205444,0.0689302473778651,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,-0.363818635126383,-0.15865973934308,-0.179568389507886,-0.133279990915931,-0.298647085477736,-0.0891932959804649,0.211041398326154,-0.0574360413479212,0.063530554840555,-0.624929545145042,-0.252675927001541,5.47759217761391,1.54960522012209,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.09
3170,"CL",0.576800296079757,-1.68371273383099,0.324265615534406,0.447661791059438,0.374530747172386,-0.0889187798066568,0.213381329454817,0.453023949895863,0.327313234334957,0.531105444822473,0.875540660056247,0.187156617709685,0.778210824915358,1.327578181371,1.45066888878547,0.172374559493839,0.0673761186342086,1.95446662415022,0.814383164822252,0.276141475391766,1.33927064770227,2.77450619812752,0.0175779797410948,5.14068590202599,0.157267901490701,-0.0151698040360147,0.0639943763888897,-0.037393430720895,-0.0909011246518639,-0.0633588403205444,0.06331083317226,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,0.864174048139023,0.348862867773042,0.251754279250417,-0.0673532010676127,0.764532405479559,-0.0891912033022529,-0.500430162921197,0.457873155268362,0.12808904994498,1.83437848762555,-0.252675927001541,-0.181828785978881,-0.642733983346092,-0.1428618454311,2.64651016704207,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.13
64708,"SHF",-0.321038137880992,0.14143732486127,-0.367175752065782,-0.0318958988620287,-0.083819131948183,-0.0889269698168764,-0.267392333665029,-0.346734365352785,-0.352210060277765,-0.342962008315533,-0.239395614771686,-0.243079297320107,-0.337010944417044,-0.264506601738612,-0.301346517471051,-0.0818141361828053,-0.223494253280589,-0.273183660220298,-0.335979391880615,-0.242957515895135,-0.124018039596215,-0.326257152311993,-0.299397287710404,-0.235021322039958,-0.151031750546301,-0.0151698040360147,0.0639943763888897,-0.037393430720895,-0.0835218515831677,-0.0633588403205444,0.0508110103830703,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,-0.390345394083865,-0.134770771615186,-0.159368456527635,-0.0775143722240973,-0.0330942944400769,-0.0891904906786936,-0.117358916308994,0.0154726679843909,0.0664893311982178,-0.624929545145042,-0.252675927001541,-0.181828785978881,-0.642733983346092,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.03
212773,"ITYBY",0.871328297602178,0.839189068225748,1.54542271199827,1.70298975602607,-0.22701706765647,-0.0887423044700386,3.72506545258788,1.42492349445585,1.75003558885218,0.387916916930675,-0.0324420413622696,1.93636549902654,3.28673573010451,1.81272846637093,1.62747351753293,0.146700651101081,0.386068885170107,-0.114414365739267,2.88721492658949,0.49527629709624,-0.210969419740217,-0.247491932233343,1.04091160208725,-0.235021322039958,-3.31436862595208,-0.0151698040360147,0.0639943763888897,-0.037393430720895,-0.0835218515831677,-0.0633588403205444,0.0672148099595462,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,-0.438933045476613,0.257980765992429,-0.16833634364107,-0.0352752016949994,0.117011503542853,-0.0891914780597719,-0.557860467970892,0.378125717412145,0.0697235169590018,1.83437848762555,-0.252675927001541,-0.181828785978881,-0.642733983346092,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,-1.2815279694948,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.06
22500,"QKLS",-0.286772589386242,0.149982163405279,-0.369227830341506,-0.034263459907033,-0.223876400072586,-0.0888391756915223,-0.266679025530899,-0.362778925933296,-0.316590868816451,-0.358546982313837,-0.239720918734994,-0.230702326615522,-0.348765781101489,-0.28851606280023,-0.313458615234673,-0.328521692990037,-0.211536021615506,-0.277202080075311,-0.342181071786259,-0.239695980630276,-0.210969419740217,-0.328199639536139,-0.302411446217476,-0.235021322039958,-0.188058451859772,-0.0151698040360147,0.0639943763888897,-0.037393430720895,0.177963429422281,-0.0633588403205444,0.0395978737804444,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,-0.41907120678302,-0.196433412656591,-0.212474146573763,-0.0591476792708653,-0.298647085477736,-0.0891948829060737,-0.00686996581363279,0.0384193089346571,0.0436225800042925,-0.624929545145042,-0.252675927001541,-0.181828785978881,-0.642733983346092,-0.1428618454311,2.64651016704207,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.12
27748,"EROX",-0.329910701960399,0.141495004095657,-0.369784505697235,-0.0513174688979932,-0.238612102732885,-0.0889656506383895,-0.306644944577505,-0.374065589957279,-0.259033787184859,-0.380921283146268,-0.214062682744097,-0.243967270192357,-0.348765781101489,-0.28851606280023,-0.313626932656217,-0.118539726996287,-0.224246105267876,-0.278646553436554,-0.354074620262793,-0.25004720215652,-0.210969419740217,-0.328199639536139,-0.312679491062588,-0.235021322039958,-0.206003930690406,-0.0151698040360147,0.0639943763888897,-0.037393430720895,-0.0835218515831677,-0.0633588403205444,0.0672148099595462,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,-0.437988964635835,-0.21767802764997,-0.151263026234145,-0.133536815569676,-0.298647085477736,-0.0891953035132801,-0.23704101282259,-1.28252833115953,0.255282877877381,-0.624929545145042,-0.252675927001541,-0.181828785978881,-0.642733983346092,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,-1.2815279694948,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.01
3138,"COKE",-0.279446390942741,0.085398485381518,-0.308428732166169,-0.066017373674045,-0.238612102732885,-0.0887961664703652,-0.260216152025023,-0.333292664157868,-0.267072332343699,-0.373041781737658,-0.224032381945133,-0.208786111454421,-0.218450119196168,-0.275432515988675,-0.273540957245883,0.103514076718561,-0.224246105267876,-0.261039838806646,-0.261037184787333,-0.200197920463634,-0.210969419740217,-0.328199639536139,-0.285859323887132,-0.210689424433889,-0.176179039377434,-0.0151698040360147,0.0639943763888897,-0.041439503359511,-0.0835218515831677,-0.0633588403205444,0.0678466965970422,-0.0663512174485754,-0.0632027063470139,0.116576660963706,-0.0628056444407378,0.185591597173449,-0.428227095129013,0.20286892017867,0.12832798433356,-0.0626355903004463,0.355721299153779,-0.0891912935257628,-0.610914140787344,0.643994075101263,0.0663809238962394,1.83437848762555,-0.252675927001541,-0.181828785978881,1.54960522012209,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,0.777184704080713,3.57516347067303,3.28839472596901,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.1
2390,"BRID",-0.329311639694128,0.129552568990711,-0.344988360524075,-0.0680258055658639,-0.238612102732885,-0.088932365848726,-0.302596556318911,-0.363073098801893,-0.266389128686438,-0.373064329030652,-0.228470087929161,-0.243864043345958,-0.34857955021553,-0.287691329292056,-0.312383757874739,-0.0979665951054014,-0.223225427484219,-0.273605473037254,-0.346114788814143,-0.246194889461155,-0.210969419740217,-0.328199639536139,-0.308993117008561,-0.235021322039958,-0.18570311508706,-0.0151698040360147,0.0639943763888897,-0.126112002640549,-0.0835218515831677,-0.0633588403205444,0.0665829233220502,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,-0.437594088701978,-0.152016986082686,-0.179029543699143,-0.1053567528312,0.130818645422053,-0.0891885549359515,-0.0264550847107716,0.0456495188154411,0.0621836160201987,-0.624929545145042,-0.252675927001541,-0.181828785978881,1.54960522012209,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.03
184378,"MSLP",-0.322287552526647,0.14148669224092,-0.364168543268717,-0.168835966125832,-0.238612102732885,-0.0889729156933135,-0.272364030925409,-0.371374538763893,-0.242016686161443,-0.378175178358147,-0.239736438381513,-0.241214815456874,-0.34875885405852,-0.28851606280023,-0.318743199935436,-0.642899551388776,-0.228194618564957,-0.287019605149374,-0.348106209782814,-0.247269405003009,-0.210969419740217,-0.221753976513403,-0.312033693999818,-0.234632235715716,-0.205762928569549,-0.0151698040360147,0.0639943763888897,-0.037393430720895,-0.0835218515831677,-0.0633588403205444,0.0659401850846996,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,1.14498384952425,-0.195928188485324,-0.210988924797548,-0.125336936089529,-0.298647085477736,-0.0891947749708579,-0.157574517503982,0.592569375679679,-0.241369000369025,-0.624929545145042,-0.252675927001541,-0.181828785978881,-0.642733983346092,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.01
10247,"SYY",-0.0176608717512806,-0.207982973306242,0.404327936424576,-0.625098201047466,0.153657401368484,-0.0888820446359417,0.0954135320380609,0.224572851837578,-1.23673213863783,0.526968405304469,0.691648064146768,-0.0675690433113146,0.327676816129363,0.589517667866059,0.525486144141915,0.0110199961512735,-0.112483823503136,0.922121289887578,1.71465884716256,1.03672420601029,-0.210969419740217,2.21094099353018,0.2785178224853,1.55333422351223,1.61895181883242,1.782833484712,0.0639943763888897,-0.0498266747666422,-0.0835218515831677,-0.0633588403205444,0.0668782102666185,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185053889864607,1.44379520071877,-0.00878355383699469,-0.0520976377451328,-0.0955552333686611,-0.0257646678226846,-0.0891917838396761,-0.267751013569701,0.103077739755674,0.0743050342045295,1.57021575079242,3.94174446122404,-0.181828785978881,1.54960522012209,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,2.64651016704207,"No",NA,0.21
120877,"RAI",1.75850573753329,-0.279198189069593,0.229436019945149,-4.49772326919828,-0.238612102732885,-0.0888558736903461,3.02347737894388,1.72416987990112,-2.23268155705784,0.487369138863765,-0.239743741744581,-0.0643486399305797,0.786270172984391,1.49302192429362,0.872588695830747,0.0480856387315467,-0.225536469090452,-0.577621609863239,-0.205535081756381,0.0148501108375769,-0.187808462557312,-0.328199639536139,0.431870764762861,-0.235021322039958,0.200820148614652,-0.0151698040360147,0.0639943763888897,-0.037393430720895,-0.0835218515831677,-0.0633588403205444,0.0776058339629393,-0.0639519738557111,-0.06258940634776,0.116576660963706,-0.0628056444407378,0.185591597173449,0.659782297552383,0.0920043231923239,0.0334731176519603,-0.0402990448677631,0.130618024086341,-0.0891913489079341,-0.506835902493691,0.145407166653267,0.0739911354810073,1.83437848762555,-0.252675927001541,-0.181828785978881,-0.642733983346092,-0.1428618454311,-0.37633860173534,-0.355229517296051,-0.193259922359398,0.777184704080713,-0.278584166545951,-0.30287846160241,-0.27858416654595,-0.193259922359394,-0.37633860173534,"No",NA,0.23
